lsl_timestamp,ch1,ch2,ch3,ch4
776098.8724002026,-234.86328125,-20.01953125,-21.484375,-136.71875
776098.8760586482,-246.58203125,-25.87890625,-23.92578125,-161.1328125
776098.8797170939,-261.23046875,-27.83203125,-30.76171875,-153.80859375
776098.8833755396,-227.05078125,-17.578125,-38.57421875,-145.5078125
776098.8870339852,-197.75390625,-16.6015625,-40.52734375,-137.20703125
776098.9055302355,-208.0078125,-44.43359375,-33.203125,-119.62890625
776098.909258404,-229.00390625,-36.1328125,-33.203125,-143.5546875
776098.9129865726,-250.48828125,-25.390625,-40.52734375,-143.5546875
776098.9167147411,-215.33203125,-31.73828125,-37.59765625,-100.5859375
776098.9204429097,-178.7109375,-24.90234375,-35.64453125,-129.39453125
776098.9241710783,-189.453125,-33.203125,-29.78515625,-146.97265625
776098.9278992468,-163.0859375,-39.55078125,-33.69140625,-129.39453125
776098.9316274154,-146.484375,-30.76171875,-29.78515625,-123.046875
776098.9353555839,-129.39453125,-27.83203125,-15.13671875,-91.30859375
776098.9390837525,-121.58203125,-33.69140625,-33.69140625,-93.75
776098.942811921,-160.15625,-44.43359375,-46.38671875,-96.19140625
776098.9465400896,-147.94921875,-33.69140625,-44.43359375,-78.61328125
776098.9502682581,-138.18359375,-27.34375,-33.203125,-80.56640625
776098.9539964267,-122.55859375,-35.64453125,-38.0859375,-75.1953125
776098.9577245952,-164.55078125,-27.83203125,-35.15625,-111.328125
776098.9614527638,-134.27734375,-27.83203125,-34.66796875,-98.14453125
776098.9651809323,-79.1015625,-28.3203125,-47.36328125,-55.17578125
776098.9689091009,-98.6328125,-29.296875,-40.0390625,-69.82421875
776098.9726372694,-100.5859375,-47.8515625,-34.1796875,-103.02734375
776098.976365438,-101.07421875,-36.62109375,-38.57421875,-102.05078125
776098.9816331906,-82.51953125,-5.37109375,-46.38671875,-55.6640625
776098.9854568534,-78.61328125,-29.296875,-49.31640625,-59.08203125
776098.9892805162,-60.546875,-47.36328125,-42.96875,-82.51953125
776098.9931041789,-55.6640625,-32.2265625,-39.0625,-84.9609375
776098.9969278417,-74.21875,-30.2734375,-33.203125,-71.77734375
776099.0007515044,-59.5703125,-32.2265625,-35.64453125,-62.98828125
776099.0045751672,-68.359375,-37.109375,-48.33984375,-80.56640625
776099.00839883,-69.3359375,-41.50390625,-46.875,-101.07421875
776099.0122224927,-31.25,-37.109375,-38.0859375,-57.6171875
776099.0160461555,-14.16015625,-29.78515625,-41.015625,-30.2734375
776099.0198698182,-38.57421875,-16.11328125,-46.38671875,-65.91796875
776099.023693481,-50.29296875,-17.08984375,-47.8515625,-83.49609375
776099.0275171438,-7.32421875,-37.109375,-41.50390625,-51.26953125
776099.0313408065,-22.4609375,-40.0390625,-36.1328125,-45.8984375
776099.0351644693,-45.41015625,-32.71484375,-41.50390625,-59.08203125
776099.038988132,-42.48046875,-39.0625,-46.875,-56.15234375
776099.0428117948,-23.92578125,-44.43359375,-49.31640625,-57.12890625
776099.0466354575,-10.25390625,-41.015625,-50.78125,-53.7109375
776099.0504591203,-34.1796875,-42.96875,-50.78125,-64.94140625
776099.0542827831,-69.3359375,-35.15625,-50.78125,-81.0546875
776099.0580308633,-84.47265625,-33.203125,-48.828125,-98.14453125
776099.0618602536,-16.6015625,-30.76171875,-50.29296875,-75.1953125
776099.0656896438,12.20703125,-29.296875,-46.38671875,-60.05859375
776099.0695190341,-31.73828125,-26.3671875,-45.41015625,-94.23828125
776099.0733484244,-26.3671875,-23.92578125,-46.38671875,-88.37890625
776099.0771778147,4.39453125,-34.1796875,-38.0859375,-63.4765625
776099.081007205,4.39453125,-37.109375,-38.0859375,-43.45703125
776099.0848365952,2.44140625,-44.43359375,-40.52734375,-60.05859375
776099.0886659855,-6.8359375,-29.78515625,-43.9453125,-70.80078125
776099.0924953758,-8.30078125,-34.1796875,-40.0390625,-63.96484375
776099.096324766,0.9765625,-50.78125,-38.57421875,-53.22265625
776099.1001541563,6.34765625,-39.0625,-41.50390625,-52.24609375
776099.1039835466,48.828125,-36.1328125,-40.0390625,-74.21875
776099.1078129369,62.5,-33.69140625,-42.96875,-62.5
776099.1116423272,54.19921875,-32.71484375,-45.8984375,-43.45703125
776099.1154717174,38.57421875,-32.71484375,-38.57421875,-38.0859375
776099.1193011077,1.46484375,-37.109375,-42.48046875,-54.6875
776099.123130498,14.6484375,-40.0390625,-43.45703125,-70.80078125
776099.1269598883,43.9453125,-34.1796875,-36.1328125,-36.1328125
776099.1307892785,26.3671875,-37.59765625,-36.62109375,-20.99609375
776099.1384317396,-13.671875,-42.96875,-37.109375,-43.9453125
776099.1414374979,-22.4609375,-36.1328125,-36.62109375,-63.96484375
776099.1444432562,-13.18359375,-31.25,-33.69140625,-52.24609375
776099.1474490145,-44.43359375,-33.69140625,-32.71484375,-56.15234375
776099.1504547728,-64.453125,-35.15625,-38.0859375,-63.96484375
776099.153460531,-43.45703125,-33.69140625,-39.55078125,-42.96875
776099.1564662893,-57.12890625,-28.3203125,-36.62109375,-43.9453125
776099.1594720476,-60.546875,-29.296875,-38.57421875,-55.6640625
776099.1624778059,-87.40234375,-35.15625,-37.59765625,-80.078125
776099.1654835641,-98.14453125,-28.3203125,-43.45703125,-48.828125
776099.1684893224,-75.1953125,-21.484375,-46.38671875,-50.29296875
776099.1714950807,-46.38671875,-34.1796875,-45.41015625,-46.875
776099.174500839,-38.57421875,-42.48046875,-37.109375,-8.30078125
776099.1775065972,-51.7578125,-32.2265625,-35.15625,-32.2265625
776099.1805123555,-29.296875,-21.484375,-41.9921875,-54.19921875
776099.1835181138,-18.5546875,-21.97265625,-38.0859375,-15.13671875
776099.1865238721,-54.6875,-34.66796875,-34.66796875,14.6484375
776099.1895296304,-57.6171875,-33.69140625,-32.71484375,-11.71875
776099.1925353886,-33.203125,-31.73828125,-33.203125,-45.8984375
776099.1955411469,-62.01171875,-32.2265625,-36.62109375,-29.78515625
776099.2118364943,-50.29296875,-29.78515625,-37.109375,20.99609375
776099.2163284648,-15.625,-30.2734375,-36.62109375,11.71875
776099.2208204353,-37.59765625,-30.2734375,-40.0390625,-16.6015625
776099.2253124058,-31.25,-24.90234375,-41.9921875,0.48828125
776099.2298043764,-63.4765625,-26.3671875,-37.59765625,11.23046875
776099.2342963469,-103.515625,-21.97265625,-40.0390625,-26.3671875
776099.2387883174,-93.26171875,-20.5078125,-40.52734375,-40.52734375
776099.243280288,-102.5390625,-27.34375,-36.62109375,-24.4140625
776099.2477722585,-117.1875,-28.80859375,-35.64453125,-13.671875
776099.252264229,-95.21484375,-23.92578125,-33.203125,-6.8359375
776099.2567561995,-91.30859375,-25.390625,-40.52734375,-21.484375
776099.26124817,-141.6015625,-29.78515625,-41.015625,-43.45703125
776099.2657401406,-139.6484375,-27.34375,-40.0390625,-40.0390625
776099.2702321111,-126.46484375,-26.85546875,-41.50390625,-35.64453125
776099.2747240816,-140.625,-27.83203125,-44.43359375,-41.50390625
776099.2792160521,-141.6015625,-29.296875,-43.45703125,-32.2265625
776099.2837080227,-125.0,-30.2734375,-38.0859375,-24.90234375
776099.2881999932,-145.01953125,-33.69140625,-36.62109375,-16.6015625
776099.2926919637,-157.2265625,-36.62109375,-35.64453125,-17.578125
776099.2971839342,-159.1796875,-30.2734375,-36.1328125,-33.203125
776099.2970975215,-165.52734375,-24.4140625,-36.62109375,-33.203125
776099.300872922,-140.13671875,-27.83203125,-38.0859375,-23.92578125
776099.3046483224,-167.96875,-25.390625,-41.015625,-45.41015625
776099.3084237229,-168.45703125,-19.53125,-40.0390625,-61.03515625
776099.3121991233,-141.6015625,-21.484375,-38.0859375,-62.01171875
776099.3159745238,-141.6015625,-23.92578125,-39.55078125,-30.2734375
776099.3197499242,-151.3671875,-24.4140625,-36.1328125,-14.6484375
776099.3235253247,-148.92578125,-22.94921875,-40.52734375,-42.48046875
776099.3273007252,-127.44140625,-20.01953125,-42.96875,-54.19921875
776099.3310761256,-133.30078125,-26.3671875,-41.9921875,-45.8984375
776099.3348515261,-134.765625,-25.87890625,-44.43359375,-31.25
776099.3386269265,-141.11328125,-20.5078125,-42.48046875,-69.3359375
776099.342402327,-140.13671875,-19.53125,-35.15625,-73.73046875
776099.3461777274,-135.7421875,-18.5546875,-36.1328125,-40.0390625
776099.3499531279,-120.1171875,-21.484375,-39.0625,-46.875
776099.3537285284,-136.71875,-22.4609375,-33.203125,-49.31640625
776099.3575039288,-144.04296875,-20.01953125,-34.66796875,-54.6875
776099.3612793293,-139.6484375,-22.94921875,-36.1328125,-63.4765625
776099.3650547297,-133.7890625,-26.3671875,-35.15625,-46.38671875
776099.3688301302,-122.55859375,-22.94921875,-35.64453125,-44.43359375
776099.3726828959,-122.55859375,-21.484375,-37.59765625,-52.24609375
776099.3765746979,-136.23046875,-24.4140625,-36.62109375,-65.4296875
776099.3804665,-147.94921875,-28.80859375,-31.25,-51.7578125
776099.384358302,-166.015625,-24.4140625,-26.3671875,-35.64453125
776099.388250104,-188.96484375,-28.80859375,-28.80859375,-63.4765625
776099.3921419061,-180.17578125,-31.25,-35.15625,-83.49609375
776099.3960337081,-172.36328125,-24.90234375,-31.73828125,-91.796875
776099.3999255102,-176.7578125,-17.578125,-27.83203125,-62.98828125
776099.4038173122,-197.75390625,-20.01953125,-30.76171875,-48.828125
776099.4077091143,-219.7265625,-27.83203125,-35.64453125,-80.56640625
776099.4116009163,-210.9375,-24.4140625,-38.57421875,-76.171875
776099.4154927183,-187.98828125,-24.90234375,-38.0859375,-51.26953125
776099.4193845204,-208.984375,-30.2734375,-36.1328125,-54.19921875
776099.4232763224,-230.95703125,-32.2265625,-36.62109375,-66.40625
776099.4271681245,-218.75,-27.83203125,-44.921875,-70.80078125
776099.4310599265,-205.078125,-19.04296875,-43.9453125,-54.19921875
776099.4349517286,-208.984375,-20.01953125,-36.1328125,-64.94140625
776099.4388435306,-230.95703125,-24.90234375,-37.59765625,-61.03515625
776099.4427353326,-241.2109375,-20.5078125,-41.50390625,-62.01171875
776099.4466271347,-214.84375,-20.5078125,-36.1328125,-47.8515625
776099.453578134,-209.47265625,-24.4140625,-36.1328125,-23.92578125
776099.4580532121,-236.328125,-27.34375,-42.96875,-64.94140625
776099.4625282903,-244.62890625,-32.71484375,-34.66796875,-70.80078125
776099.4670033685,-234.375,-27.34375,-30.2734375,-46.875
776099.4714784467,-222.65625,-23.4375,-32.2265625,-36.62109375
776099.4759535249,-234.375,-27.83203125,-29.78515625,-18.5546875
776099.4804286031,-234.375,-25.87890625,-29.78515625,-31.73828125
776099.4849036813,-198.73046875,-25.87890625,-30.2734375,-40.0390625
776099.4893787595,-213.37890625,-29.296875,-29.296875,-43.9453125
776099.4938538377,-250.9765625,-29.296875,-36.62109375,-61.5234375
776099.4983289159,-269.53125,-25.390625,-43.45703125,-86.9140625
776099.5028039941,-251.953125,-21.97265625,-41.50390625,-65.4296875
776099.5072790723,-214.84375,-24.4140625,-39.0625,-29.78515625
776099.5117541505,-206.54296875,-29.296875,-35.64453125,-22.4609375
776099.5162292287,-193.84765625,-29.296875,-31.25,-39.0625
776099.5207043069,-164.0625,-27.83203125,-31.25,-43.45703125
776099.5251793851,-144.53125,-25.87890625,-36.1328125,-21.97265625
776099.5296544633,-160.64453125,-27.34375,-34.1796875,-26.85546875
776099.5341295415,-166.50390625,-25.87890625,-36.1328125,-50.29296875
776099.5386046197,-133.7890625,-26.85546875,-35.64453125,-49.31640625
776099.5242871115,-101.07421875,-23.92578125,-32.2265625,-25.390625
776099.5271060653,-104.98046875,-21.97265625,-29.296875,-17.08984375
776099.5299250191,-130.37109375,-32.2265625,-28.3203125,-41.9921875
776099.532743973,-123.53515625,-35.64453125,-36.1328125,-56.640625
776099.5355629268,-104.98046875,-31.25,-35.64453125,-42.48046875
776099.5383818806,-93.75,-30.2734375,-28.3203125,-31.73828125
776099.5412008344,-120.60546875,-33.203125,-30.76171875,-37.109375
776099.5440197883,-147.94921875,-34.1796875,-32.2265625,-34.1796875
