lsl_timestamp,ch1,ch2,ch3,ch4
49050.41492499617,-1000.0,435.05859375,295.41015625,-1000.0
49050.41867827797,-1000.0,-52.734375,208.984375,-1000.0
49050.422431559775,-1000.0,-647.4609375,180.17578125,-1000.0
49050.42618484158,-1000.0,-475.09765625,208.984375,-1000.0
49050.42993812338,-1000.0,283.203125,283.69140625,-1000.0
49050.43369140518,-1000.0,123.046875,250.0,-1000.0
49050.437444686984,-1000.0,-609.86328125,155.76171875,-1000.0
49050.44119796879,-1000.0,-808.10546875,62.98828125,-1000.0
49050.44495125059,-1000.0,-86.9140625,200.1953125,-1000.0
49050.44870453239,-1000.0,-57.6171875,219.7265625,-1000.0
49050.45245781419,-1000.0,-793.9453125,-21.484375,-1000.0
49050.456211095996,-1000.0,-868.65234375,-58.10546875,-1000.0
49050.4599643778,-1000.0,-171.875,194.82421875,-1000.0
49050.4637176596,-1000.0,319.82421875,280.76171875,-1000.0
49050.4674709414,-949.21875,-59.08203125,216.30859375,-1000.0
49050.471224223205,-1000.0,-396.97265625,216.30859375,-1000.0
49050.47497750501,-788.0859375,-32.2265625,248.53515625,-1000.0
49050.47873078681,-246.09375,784.66796875,315.4296875,-1000.0
49050.49729241272,-841.796875,638.671875,284.1796875,-1000.0
49050.50135987791,-1000.0,141.11328125,253.41796875,-1000.0
49050.5054273431,-282.71484375,359.86328125,287.109375,-1000.0
49050.50949480829,990.72265625,915.52734375,382.8125,-1000.0
49050.51356227348,970.703125,984.86328125,399.4140625,-1000.0
49050.51762973867,933.10546875,951.171875,374.0234375,-1000.0
49050.52169720386,979.00390625,973.14453125,367.67578125,-1000.0
49050.52576466905,969.23828125,969.7265625,466.30859375,-1000.0
49050.52983213424,969.23828125,970.21484375,496.09375,-1000.0
49050.53389959943,969.23828125,969.7265625,420.41015625,-1000.0
49050.53796706462,969.23828125,969.7265625,408.203125,-1000.0
49050.54203452981,969.23828125,969.7265625,472.65625,-1000.0
49050.546101995,969.23828125,969.7265625,496.58203125,-1000.0
49050.55016946019,969.23828125,969.7265625,426.7578125,-1000.0
49050.55423692538,969.23828125,969.7265625,358.88671875,-1000.0
49050.55830439057,969.23828125,969.7265625,401.85546875,-1000.0
49050.56237185576,969.23828125,969.7265625,491.2109375,-1000.0
49050.56643932095,969.23828125,969.7265625,461.9140625,-1000.0
49050.57050678614,969.23828125,969.7265625,410.15625,-1000.0
49050.57457425133,969.23828125,969.7265625,426.26953125,-1000.0
49050.57038816061,969.23828125,970.21484375,491.69921875,-1000.0
49050.574133939735,969.23828125,969.7265625,456.54296875,-1000.0
49050.57787971886,969.23828125,969.7265625,404.296875,-1000.0
49050.58162549799,969.23828125,970.21484375,396.97265625,-1000.0
49050.58537127711,969.23828125,969.7265625,471.19140625,-1000.0
49050.58911705624,969.23828125,970.21484375,462.40234375,-1000.0
49050.592862835365,969.23828125,969.7265625,372.0703125,-1000.0
49050.59660861449,969.23828125,969.7265625,355.95703125,-1000.0
49050.60035439362,969.23828125,969.7265625,423.828125,-1000.0
49050.60410017274,969.23828125,969.7265625,465.33203125,-1000.0
49050.60784595187,969.23828125,969.7265625,394.53125,-1000.0
49050.611591730994,969.23828125,969.7265625,355.46875,-1000.0
49050.61533751012,969.23828125,970.21484375,411.1328125,-1000.0
49050.619083289246,969.23828125,970.21484375,484.375,-1000.0
49050.62282906837,969.7265625,969.7265625,431.15234375,-1000.0
49050.6265748475,969.23828125,969.7265625,375.9765625,-1000.0
49050.630320626624,969.23828125,969.7265625,393.06640625,-1000.0
49050.63406640575,969.23828125,969.7265625,429.6875,-1000.0
49050.637812184876,969.23828125,969.7265625,415.52734375,-1000.0
49050.641557964,969.23828125,969.7265625,372.0703125,-1000.0
49050.649068231876,969.23828125,969.7265625,377.9296875,-1000.0
49050.65319279892,969.23828125,969.7265625,463.8671875,-1000.0
49050.65731736596,969.23828125,969.7265625,474.12109375,-1000.0
49050.66144193301,969.23828125,969.7265625,396.484375,-1000.0
49050.66556650005,969.23828125,969.7265625,359.375,-1000.0
49050.669691067094,969.23828125,969.7265625,435.05859375,-1000.0
49050.67381563414,969.23828125,969.7265625,486.328125,-1000.0
49050.67794020118,969.23828125,969.7265625,430.17578125,-1000.0
49050.682064768225,969.23828125,969.7265625,395.5078125,-1000.0
49050.68618933527,969.23828125,970.21484375,425.78125,-1000.0
49050.69031390231,969.23828125,969.7265625,459.9609375,-1000.0
49050.694438469356,969.23828125,970.703125,421.38671875,-1000.0
49050.6985630364,969.23828125,967.7734375,371.58203125,-1000.0
49050.70268760344,969.23828125,964.35546875,365.72265625,-1000.0
49050.70681217049,969.23828125,969.7265625,458.984375,-1000.0
49050.71093673753,969.23828125,970.21484375,456.0546875,-1000.0
49050.715061304574,969.23828125,969.7265625,377.9296875,-1000.0
49050.71918587162,969.23828125,970.21484375,360.83984375,-1000.0
49050.72331043866,969.23828125,969.7265625,433.59375,-1000.0
49050.727435005705,969.23828125,969.7265625,457.03125,-1000.0
49050.72301318151,969.23828125,969.7265625,385.25390625,-1000.0
49050.72655757585,969.23828125,969.7265625,362.3046875,-1000.0
49050.73010197019,969.23828125,969.7265625,426.7578125,-1000.0
49050.73364636453,969.23828125,969.7265625,486.81640625,-1000.0
49050.737190758875,969.23828125,969.7265625,411.1328125,-1000.0
49050.74073515322,969.23828125,969.7265625,345.21484375,-1000.0
49050.74427954756,969.23828125,969.7265625,391.6015625,-1000.0
49050.7478239419,969.23828125,969.7265625,455.56640625,-1000.0
49050.75136833624,969.23828125,969.7265625,412.109375,-987.79296875
49050.75491273058,969.23828125,969.7265625,384.765625,-991.69921875
49050.758457124924,969.23828125,969.7265625,405.2734375,-1000.0
49050.762001519266,969.23828125,969.7265625,456.0546875,-362.79296875
49050.76554591361,969.23828125,969.7265625,445.80078125,-397.94921875
49050.76909030795,969.23828125,969.7265625,386.71875,-1000.0
49050.77263470229,969.23828125,969.7265625,376.953125,-1000.0
49050.77617909663,969.23828125,969.7265625,413.57421875,213.8671875
49050.779723490974,969.23828125,969.7265625,441.89453125,521.97265625
49050.783267885316,969.23828125,969.7265625,400.87890625,-967.7734375
49050.78681227966,969.23828125,969.7265625,375.48828125,-483.88671875
49050.790356674,969.23828125,970.703125,426.7578125,655.76171875
49050.79935064258,968.75,965.33203125,479.98046875,999.51171875
49050.80334929423,969.23828125,979.98046875,391.6015625,183.10546875
49050.807347945876,969.23828125,941.40625,316.40625,-372.0703125
49050.811346597526,969.23828125,904.78515625,359.375,535.15625
49050.815345249175,969.23828125,955.56640625,441.89453125,999.51171875
49050.819343900825,969.23828125,995.1171875,413.0859375,573.73046875
49050.823342552474,968.75,899.4140625,324.70703125,373.046875
49050.82734120412,968.75,641.11328125,305.6640625,914.55078125
49050.83133985577,969.23828125,806.640625,374.51171875,999.51171875
49050.83533850742,968.75,999.51171875,442.87109375,865.234375
49050.83933715907,969.23828125,884.765625,368.65234375,676.7578125
49050.84333581072,969.23828125,603.515625,289.55078125,609.86328125
49050.84733446237,969.23828125,781.73828125,382.32421875,886.71875
49050.85133311402,965.8203125,999.51171875,418.9453125,902.34375
49050.85533176567,979.98046875,851.07421875,322.75390625,191.89453125
49050.85933041732,921.875,439.453125,272.4609375,213.8671875
49050.86332906897,910.64453125,558.10546875,334.47265625,827.1484375
49050.86732772062,921.38671875,999.51171875,407.71484375,979.98046875
49050.87132637227,999.51171875,836.9140625,338.8671875,738.76953125
49050.87532502392,-20.99609375,208.984375,252.44140625,367.1875
49050.882091091466,-302.24609375,290.52734375,285.15625,443.359375
49050.88681459014,984.375,928.7109375,366.2109375,999.51171875
49050.89153808882,999.51171875,888.18359375,324.21875,609.86328125
49050.8962615875,122.55859375,447.265625,259.765625,16.11328125
49050.90098508618,-607.91015625,170.8984375,258.7890625,343.75
49050.905708584854,796.875,639.16015625,340.8203125,994.62890625
49050.91043208353,999.51171875,937.5,333.0078125,552.24609375
49050.91515558221,139.16015625,484.86328125,242.67578125,-513.671875
49050.91987908089,-1000.0,45.41015625,226.5625,-308.10546875
49050.924602579566,116.69921875,399.90234375,309.08203125,638.671875
49050.92932607824,999.51171875,953.125,358.3984375,936.5234375
49050.93404957692,45.8984375,581.54296875,297.8515625,315.91796875
49050.9387730756,-1000.0,29.296875,241.2109375,166.015625
49050.94349657428,-274.90234375,155.76171875,278.80859375,642.578125
49050.948220072954,999.51171875,738.76953125,327.1484375,999.51171875
49050.95294357163,354.4921875,624.0234375,291.9921875,385.7421875
49050.95766707031,-1000.0,154.296875,242.67578125,-727.05078125
49050.96239056899,-599.609375,-50.29296875,227.5390625,-327.1484375
49050.967114067666,999.51171875,583.984375,291.9921875,833.0078125
49050.97183756634,296.875,819.3359375,301.7578125,-57.6171875
49050.96154340167,-1000.0,215.8203125,269.04296875,-1000.0
49050.96540143709,-1000.0,-271.97265625,190.4296875,-1000.0
49050.96925947251,315.4296875,199.21875,237.79296875,38.0859375
49050.973117507936,569.82421875,770.5078125,320.3125,408.203125
49050.97697554336,-944.3359375,287.109375,268.06640625,-1000.0
49050.98083357878,-1000.0,-373.046875,202.1484375,-955.078125
49050.984691614205,-141.11328125,-186.5234375,236.328125,280.2734375
49050.98854964963,948.2421875,718.26171875,327.63671875,631.8359375
49050.99240768505,-402.34375,415.0390625,249.51171875,-744.62890625
49050.996265720474,-1000.0,-314.453125,174.31640625,-1000.0
49051.0001237559,-368.65234375,-213.37890625,224.609375,-780.2734375
49051.00398179132,999.51171875,622.55859375,322.75390625,-104.4921875
49051.00783982674,137.6953125,611.81640625,283.69140625,-562.98828125
49051.011697862166,-1000.0,-187.5,189.94140625,-1000.0
49051.01555589759,-768.06640625,-323.2421875,219.23828125,-838.8671875
49051.01941393301,852.5390625,486.328125,326.66015625,453.125
49051.023271968435,313.4765625,769.04296875,325.1953125,46.875
49051.02713000386,-1000.0,-57.12890625,237.3046875,-1000.0
49051.03098803928,-1000.0,-506.8359375,210.9375,-968.75
49051.034846074705,191.89453125,308.59375,309.08203125,-979.4921875
49051.03927238594,596.6796875,842.7734375,347.16796875,-1000.0
49051.043152457365,-915.0390625,235.83984375,250.9765625,-1000.0
49051.04703252879,-1000.0,-197.75390625,213.37890625,-1000.0
49051.050912600214,-131.8359375,61.5234375,251.953125,-1000.0
49051.05479267164,926.26953125,646.97265625,274.4140625,-1000.0
49051.058672743064,-436.5234375,320.80078125,218.75,-1000.0
49051.06255281449,-1000.0,-336.42578125,153.80859375,-1000.0
49051.06643288591,-750.0,-353.515625,183.10546875,-1000.0
49051.07031295734,670.8984375,300.78125,277.83203125,-1000.0
49051.07419302876,-96.6796875,199.70703125,190.91796875,-1000.0
49051.07807310019,-1000.0,-372.0703125,119.62890625,-1000.0
49051.08195317161,-1000.0,-558.10546875,163.57421875,-1000.0
49051.085833243036,-114.74609375,-23.4375,216.30859375,-1000.0
49051.08971331446,35.15625,280.2734375,214.35546875,-1000.0
49051.093593385885,-1000.0,-353.02734375,142.578125,-1000.0
49051.09747345731,-983.88671875,-908.203125,-28.80859375,-1000.0
49051.101353528735,-981.93359375,-581.54296875,-25.87890625,-1000.0
49051.10523360016,-1000.0,-10.25390625,153.80859375,-1000.0
49051.109113671584,-1000.0,-624.0234375,-89.35546875,-1000.0
49051.11299374301,-1000.0,-1000.0,-304.6875,-1000.0
49051.11197801632,-1000.0,-976.07421875,-286.62109375,-1000.0
49051.11580056026,-1000.0,-580.078125,-115.72265625,-1000.0
49051.119623104205,-1000.0,-645.99609375,-83.984375,-1000.0
49051.12344564815,-1000.0,-1000.0,-323.73046875,-1000.0
49051.12726819209,-1000.0,-1000.0,-444.82421875,-1000.0
49051.13109073603,-1000.0,-642.578125,-180.6640625,-1000.0
49051.13491327997,-1000.0,-631.8359375,-102.05078125,-1000.0
49051.138735823915,-1000.0,-1000.0,-369.62890625,-1000.0
49051.14255836786,-1000.0,-1000.0,-468.26171875,-1000.0
49051.1463809118,-1000.0,-908.69140625,-349.12109375,-1000.0
49051.15020345574,-1000.0,-868.1640625,-298.828125,-1000.0
49051.154025999684,-1000.0,-1000.0,-435.05859375,-1000.0
