lsl_timestamp,time_s,ch1,ch2,ch3,ch4,pred_action,pred_finger,action_confidence,action_uncertainty,finger_confidence,finger_uncertainty,velocity,latency_ms
753393.1368139719,29.023020589491352,0.011713697746005865,-0.2256232415252266,-0.5339970775103514,-0.10852184867829058,0.13257735475238128,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1417390121,29.027945629670285,-0.16475882130444247,-0.25127267452875274,-0.7191393352089485,-0.29351831462548805,0.5435910107170008,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1466640523,29.032870669849217,-0.06391775272210619,-0.37933806501166367,-0.5378645264282443,-0.13985480710757522,0.1365831732885562,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1299833275,29.01618994504679,0.007629681816265452,-0.2895471677088777,0.22450351178672268,0.11071013970551366,-0.47329612021311745,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1326739648,29.018880582414567,-0.027570777731561132,-0.2224871784832553,0.12556091443219589,0.08534141343319035,-0.0856922298069947,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1353646022,29.021571219782345,-0.1760905020042812,-0.29753373426342533,0.11983103493141789,-0.07655492192287676,-0.1689456857588693,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1380552396,29.024261857150123,0.03847192947539566,-0.7525110354296153,0.26710912269724535,0.18728560909061137,-1.1570481317801808,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1407458769,29.0269524945179,0.3097995448942824,-0.34338006360100065,-0.3135496526768896,0.2573960469430681,-0.3947826532166635,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1434365143,29.029643131885678,0.11515107987873589,-0.08468493677220236,-0.1921611746526071,0.12544327033234742,0.22320701387739508,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1461271517,29.032333769253455,-0.10978485812712263,-0.5374663207190343,0.1566295253678922,0.015907820661180443,-0.5747231813983196,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.148817789,29.035024406621233,-0.03615091316335498,-0.2550949221702515,-0.28245795808114144,-0.13510544766713797,-0.3023268714962845,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1515084264,29.03771504398901,0.2663653374099776,-0.39698391315396536,-0.6493697828626176,0.12903782220283153,-0.171181791823996,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1541990638,29.040405681356788,0.22274290743195974,-0.0022446488522724086,-0.3186727172778232,0.2938521172634465,0.8422572327380607,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1568897011,29.043096318724565,-0.02708104435162086,0.07077359775943244,-0.23363512766900976,0.022180368560230687,0.8521541553089256,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1595803385,29.045786956092343,0.0789497927473665,-0.48694250486710744,-0.548505692142321,-0.09246736995421571,-0.5716640737034051,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1622709759,29.04847759346012,0.04158618278441263,-0.06262562334342522,0.19537514104740258,0.15018078518258032,-0.02085693793135113,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1649616132,29.051168230827898,0.20360610719160693,0.25897515476678806,0.2900127890779569,0.3000600931031562,0.17233277525982732,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1676522506,29.053858868195675,0.1991600351174582,-0.3068520479973101,-0.15149770024329096,0.14636425881171708,-0.5946563653434017,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.170342888,29.056549505563453,-0.061155261496744044,-0.7013778559548612,-0.1712014535427399,0.008246804541110661,-0.48080393949107053,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1730335254,29.05924014293123,0.21239983989102013,-0.48338310409950813,-0.388841322248964,0.1706001856482169,-0.366131784206054,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1757241627,29.061930780299008,0.47656759838395446,-0.200751688737524,-0.30626254861301794,0.37597049234758173,-0.5027326430560187,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1784148001,29.064621417666785,0.24559106717475077,-0.3036962717780586,-0.08875163199577002,0.22336805904937468,-0.6034835385039079,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.1811054375,29.067312055034563,-0.045986490482118135,-0.2181565536222033,-0.2802526082731656,-0.17545863050233754,-0.3818275944399406,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2170232176,29.103229835163802,-0.16757409261658318,-0.36507032331893635,-0.613925934414235,-0.4036387617690733,-0.37415583029387656,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2211934936,29.107400111155584,0.30582792480061105,0.1257115129026734,-0.034796667525274605,0.40879929620670613,0.5752770687963012,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2253637696,29.111570387147367,0.16836386045338797,0.6800208051155959,0.053971933905572006,0.13507390303739858,0.7861695706928371,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2295340456,29.11574066313915,-0.21699736259898653,-0.09584334235672032,-0.8333160609987149,-0.6104314679724197,-0.17622054759453842,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2337043216,29.119910939130932,0.040747888541671835,-0.2591018887850077,-1.4425685975406426,-0.33930230977608183,0.6905155183432461,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2378745975,29.124081215122715,0.4998362588810167,-0.30429340098818247,-1.0941761453859085,0.3066789289178281,0.4839905105089164,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2420448735,29.128251491114497,0.6895271213858222,-0.7548939703401805,0.1192771731370578,0.9435781221613755,-0.7835770176773873,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2462151495,29.13242176710628,0.5371698182218247,-0.5212779107408548,0.1878615963553841,0.8928059566406285,0.056632730482861424,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2503854255,29.136592043098062,0.393311332548459,-0.21010760367920286,0.653003132941148,1.0876868894422849,1.333909677975633,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2545557015,29.140762319089845,0.5779847219213601,-0.12424004110863697,0.17960018047615497,0.904426772879504,0.5885842942716732,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2587259775,29.144932595081627,0.44805959596743694,0.5022991115106998,-0.12633948851170998,0.2658191481677136,-0.036487234716783744,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2628962535,29.14910287107341,-0.07239128659768516,0.8254825937977855,0.5188707611275214,-0.03393482808560126,0.577815906702015,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2670665295,29.153273147065192,-0.24927950586641434,0.4969670580866543,0.4451790797725256,-0.15819592797865026,0.5313800987061311,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2712368055,29.157443423056975,0.03117246269189856,0.1849647186817501,-0.08654773240280225,0.007549870599781641,0.36219884360359694,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2754070815,29.161613699048758,0.38804107422474005,-0.031495539919465035,-0.5437878786507111,0.30341694352248977,0.4083881998111132,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2795773575,29.16578397504054,0.36947699943131496,0.21524755233443985,-0.5963343493121203,0.2856480289209589,0.954768816803554,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2837476335,29.169954251032323,0.30363067439468605,0.3627872466513325,-1.3040563922660757,-0.01812720868173833,1.5759438971889315,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2879179094,29.174124527024105,0.5545475178050638,-0.290592924182741,-1.7377284196805243,0.0630620356019677,0.37920477015805854,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2920881854,29.178294803015888,0.5169996774842577,-0.4235522057190357,-0.7012745987201815,0.2869558240078912,-0.7131278547114316,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2962584614,29.18246507900767,0.24734769386217537,-0.05516891235942735,-0.01096233799938054,0.31588502349456715,0.09148525699012712,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2754788421,29.161685459665023,0.022895379491085537,0.013488454344973673,0.030593724888903544,0.12915762842972714,0.4490222099317576,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2780348193,29.164241436868906,-0.12427443940434302,-0.1678059319370733,0.696622496567784,0.09411149629481194,-0.6016623109983869,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2805907965,29.16679741407279,0.35258555489665017,-0.4087832874553929,0.12300180651890055,0.46857391153283634,-0.6329945559301506,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2831467737,29.169353391276672,0.5780880741843755,-0.19355123573016345,-0.580721239283455,0.4880266926013753,0.05689201474585679,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2857027509,29.171909368480556,0.07148693881159866,0.14128653512426015,-0.07439444605276788,0.06554782929037817,0.31994786640950196,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2882587281,29.17446534568444,-0.13527091455837661,0.41137564108230806,0.0992591793649158,-0.1788273152696515,0.38254182920498775,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2908147053,29.177021322888322,0.09391416300301687,0.6831544177224494,-0.19338041170328638,-0.06667046204410075,0.7446769120712069,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2933706825,29.179577300092205,0.24148874057545286,0.4712202754737223,-0.6115012010503298,0.13106435614841985,1.381770996879082,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2959266597,29.18213327729609,0.1885436901785304,-0.09297674320613684,-1.2903078761608602,-0.05582088308439464,1.2090769108627895,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.2984826369,29.184689254499972,-0.07257445722146093,-0.11064415473418786,-0.7221948548752305,-0.34643013513811644,0.042803936005056824,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3010386141,29.187245231703855,-0.1407698683979381,-0.07499698191503414,-0.4494379833533068,-0.2526429908645848,0.35605243998419445,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3035945913,29.18980120890774,0.07832101702265293,-0.13783124379042558,-0.40540642316217235,0.07573790622633246,0.5330871103552005,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3061505685,29.19235718611162,0.03999148157066272,-0.011533822715470406,0.12279644792658163,0.07992702696277586,-0.10871727677132773,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3087065457,29.194913163315505,-0.18432471613312412,-0.5809950954569592,0.1942877073156475,-0.11396000732965479,-0.9402199153927991,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3112625229,29.197469140519388,-0.14600417968822538,-0.29059919166681075,-0.11820485015014551,-0.19867619842651274,-0.40936289363177103,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3138185001,29.20002511772327,0.10824527700703006,0.25931544713568416,-0.5038277547802341,-0.06141222765541388,0.6039194086345449,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3163744773,29.202581094927154,0.26640103837181006,0.348601373256685,-0.6939422152062232,-0.006419162836545228,0.5550396071854373,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3189304546,29.205137072131038,0.18714296335970118,-0.14714272137099318,-1.087094494905046,-0.0853641153172478,0.5665272958652562,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3214864318,29.20769304933492,0.27009202203564897,-0.6071314853717724,-1.677099164188933,-0.051594515520738564,0.7030441533821397,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.324042409,29.210249026538804,0.3330212526585302,0.21280955508539207,-1.35982146175991,0.0986658633826029,1.8287034481992837,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3629839902,29.249190607806668,0.06482039610511232,0.41450323137184264,0.22597005257660072,0.2646899925631183,1.150972249531695,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3676426056,29.253849223139696,0.19695149400334241,-0.1457437589378791,-0.48460545462754784,0.03665521978397855,-0.14280577595415112,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3723012209,29.258507838472724,0.2570520963956276,-0.4268693007090622,-1.6799462914428303,-0.2169077018434145,0.30435400371623145,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3769598362,29.263166453805752,0.007668738884102565,-0.1845928704243773,-0.1569197399015366,-0.0015932149257512887,-0.04282135632303587,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3816184516,29.26782506913878,0.027772951204555803,0.38420802600696724,0.7629103625992176,0.19638649003457154,-0.12749878360721956,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3862770669,29.27248368447181,-0.16911597559970967,0.6271562409160369,0.5636827072646987,-0.04165060444784076,0.6311459151832559,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3909356822,29.277142299804837,-0.017009777318940326,0.18917321928626077,-0.659512579583602,-0.2064658720285029,0.7913759879077636,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.3955942976,29.281800915137865,0.21230016304004162,-0.3295442713181493,-1.0694462501195485,-0.07910167437975936,0.11191213968694969,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4002529129,29.286459530470893,0.46988048731147714,-0.9695204129797081,-1.1636213727347033,0.3089953746393453,-0.3402101538324137,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4049115282,29.29111814580392,0.4984273310371796,-0.2944574322443754,-1.6807308061912776,0.07893561923828223,0.6334149297456326,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4095701436,29.29577676113695,-0.11642805891607737,1.143812374784264,-1.0777462429116027,-0.5243847488108997,2.3143932862370176,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4142287589,29.300435376469977,-0.22643907714310618,0.6896937961689728,-0.49765515201469795,-0.40831316805062634,1.488839046173608,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4188873742,29.305093991803005,0.19676761241353116,0.27978964210712737,-0.6505111887558968,-0.08297956471078524,0.36060661437783803,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4235459896,29.309752607136033,0.10343556985299052,0.6100866469679818,0.13711227447835383,0.06275601814124311,0.503008047616482,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4282046049,29.31441122246906,-0.4620077683156531,0.3173443345886436,1.3123444466381642,-0.0990707804400799,-0.12957243299794227,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4328632202,29.31906983780209,-0.43104113419453594,-0.1505023628208123,0.5279282659502591,-0.3035344097443602,-0.4562015995810314,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4375218356,29.323728453135118,0.010924843329015175,-0.5377936443541079,-0.37758308185172235,-0.09574589108879271,-0.6584560947211227,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4421804509,29.328387068468146,0.04939980611419623,-0.052113745535304845,-0.21898034384266993,-0.027256032805790822,-0.03516501742561103,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4468390662,29.333045683801174,0.05807092100882273,0.013898191499320799,-0.3767075184574998,-0.05961619359379338,0.20163767955063272,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4514976816,29.337704299134202,-0.1790697459984742,-0.24091962016344626,0.11184533996231055,-0.11831913581949459,-0.23748234044389685,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4632990053,29.34950562287122,-0.04410152602496472,-0.2619015110230847,-0.22969243857988808,-0.057493675157906064,-0.011582609217507173,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4682155028,29.35442212037742,0.3103337747953815,0.027484075481177025,-1.2689992532334249,0.03521553985330708,1.1463838770237749,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4731320003,29.359338617883623,0.24082182996645266,0.28456726304863617,-1.3242960123406018,-0.07438214583804591,1.555591345913619,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4780484978,29.364255115389824,-0.018930154091385824,0.04121005828303952,-0.49888920392914204,-0.1301151508599759,0.5803815691530142,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4829649953,29.369171612896025,-0.07015630623468704,-0.16184916396712554,0.48877929109713214,0.0615514015832716,-0.6108261537397212,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4878814928,29.374088110402226,0.38510332948490417,0.44598633633349466,-0.2755018338673857,0.20389356948245915,0.21933897013363446,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4927979903,29.379004607908428,0.586084982670378,0.2365676775042469,-1.6545596179160804,0.1436689102313771,1.3232885853507677,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.4977144878,29.38392110541463,0.09331174569190259,-0.3884596190450999,-0.6364169311581928,0.0027017667562636645,0.15118757892220813,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5026309853,29.38883760292083,-0.07449682057881592,-0.08384742467299798,0.24284770307406386,-0.014292532367642557,-0.3083089406897632,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5075474828,29.39375410042703,0.3231346689224873,0.6009758370433126,-0.34725341020664896,0.1662840813643442,0.7880298094224389,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5124639804,29.398670597933233,0.3003330034343128,0.5724137674836186,-0.689828924832528,0.15270700215355892,1.5011941068126782,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5173804779,29.403587095439434,-0.22957148924728982,0.06827737398785824,0.03231984267800089,-0.23729679510057644,0.16375820583678496,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5222969754,29.408503592945635,-0.402932460091055,0.11656714589006469,0.5388718554533035,-0.4360625893976638,-0.8010324813968855,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5272134729,29.413420090451837,-0.0915811559766624,0.050891552136031554,-0.4444493546546396,-0.2745301117343815,0.19241668471640838,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5321299704,29.418336587958038,0.11797862803903122,-0.039835077772378866,-1.0154558253941408,-0.09884506654427007,0.9122754745985546,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5370464679,29.42325308546424,-0.02400558594863245,0.10233256495379343,-0.19431000811486865,-0.1455013412664019,0.014051220743113798,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5419629654,29.42816958297044,-0.13862364694680593,-0.02505765123496332,-0.49656748445915105,-0.3496748328413363,0.06685653440078296,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5468794629,29.43308608047664,-0.005674646198867863,-0.0933184754652273,-1.1398529607738317,-0.30772081237539456,0.7528583652842774,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5517959604,29.438002577982843,0.14726659332249886,-0.07910187884661814,-1.017734279653664,-0.07840077680068126,0.7886714442056213,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5567124579,29.442919075489044,0.15442080490455276,-0.20707906122500014,-1.009115988647904,-0.10067796698696835,0.407615109705917,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5299443727,29.4161509902915,0.0074790173310677,-0.10579543247008537,-1.0122001761647965,-0.2701553299088909,0.5764836001015163,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5325291948,29.418735812418163,-0.044042034669313765,0.10851307003447558,-0.08784197800021316,-0.08494503721812245,0.2010907706276518,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.535114017,29.421320634544827,0.2424566749435282,0.21776637877407928,0.09005682966719732,0.16386609278929168,-0.34270271620447385,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5376988391,29.42390545667149,0.26053655957406335,-0.08484613643012208,-0.34209344793816804,0.17682311814877602,-0.009643717010096172,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5402836612,29.426490278798155,-0.03836531118405282,-0.3286413735177886,0.02384879847701743,0.07393647686972911,-0.054484732308291144,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5428684833,29.42907510092482,-0.24343640758110557,0.9347335496540903,-0.002148733647860473,-0.22134085122724853,1.8689058244379502,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5454533055,29.431659923051484,0.18435846363022695,0.7479834023910288,-0.35985387750421516,0.17089721570874564,1.8359098415483122,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5480381276,29.434244745178148,0.467891952971177,-0.5154488942508808,-0.2567398498702956,0.4864204586369002,-0.573085682223425,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5506229497,29.436829567304812,0.2221453902875364,-0.4283608843073087,-0.6772586496152828,0.08344282483074035,-0.14531290756499177,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5532077719,29.439414389431477,0.029357508323600134,0.17139097947757614,-1.0495551554862828,-0.26640642871439313,1.0277137726750727,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.555792594,29.44199921155814,0.10552634938620682,0.4469919348126205,-0.2511294194844404,-0.05929836236710097,0.4311165497438016,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5583774161,29.444584033684805,0.1514711942229497,-0.11021048424231414,0.643423120717288,0.29363935487794207,-0.9349868256423833,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5609622382,29.44716885581147,0.07361064751039646,-0.4820605383965068,-0.21998464134701912,0.11392237110791574,-0.23083666805998476,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5635470604,29.449753677938133,-0.11999075866565609,0.3242590898123877,-0.26963849400824225,-0.2796248247142133,0.43068749646515747,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5661318825,29.452338500064798,0.03493260454548112,0.026967207650275667,0.09121583812129236,-0.07191535645302101,-0.6703821201038525,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5687167046,29.454923322191462,0.375255843161371,-0.19039517314783883,-0.44224993201012214,0.20110226134130568,-0.4882934125566229,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5713015267,29.457508144318126,-0.20877510417201373,0.13629732104816925,-0.9091915144804212,-0.9084555793411802,-1.0798060991648062,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5738863489,29.46009296644479,-0.6817517263063816,0.3190689996350692,-0.6453181395755226,-1.3493945781667613,-0.8481381778784605,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.576471171,29.462677788571455,-0.43328980291315,0.199337389112485,-0.3342219358894167,-0.7768297010764622,-0.3179157710581307,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.5790559931,29.46526261069812,0.1135890685939845,-0.19398614872638129,-0.303385423537709,0.0005931437371744926,-0.3189618421608882,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6031682432,29.48937486077193,0.5890234091553566,-0.018403378508152518,0.36730495816647124,1.0583317545315944,1.054383807370971,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6080441095,29.494250727118924,0.2378037903705414,-0.13894560184778654,0.23968317644807935,0.5614564757967156,0.6487820895498504,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6129199759,29.499126593465917,-0.21216483692767735,-0.3670059949968217,-0.27475957832007514,-0.35333843565815376,-0.5950650143173903,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6177958422,29.50400245981291,0.34420965829798195,-0.30901960125135014,-0.24278204932653988,0.43047619188995057,0.15358938277658946,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6226717086,29.508878326159902,0.46989327540831305,-0.143966962375283,-0.36242355145227245,0.48175945050272256,0.24728194305053727,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6275475749,29.513754192506894,-0.18938268358165183,0.32848528878809946,-0.7938134079013983,-0.7880424252891831,-0.5213913256243428,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6324234413,29.518630058853887,-0.47809570535553897,0.25739495367988147,-1.027760632361521,-1.379386253275599,-1.4088127158801769,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6372993076,29.52350592520088,0.1197607179951522,0.281973608926526,0.0998087833539929,0.07057563505784063,-0.03331332208460022,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.642175174,29.528381791547872,0.5849290410625704,0.4813874178458654,1.2120860973606886,1.3477525282127925,1.5695518588060717,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6470510403,29.533257657894865,0.3194441874301632,-0.27018589567565754,0.2867027433716696,0.6696214402262299,0.3999064863618016,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6519269067,29.538133524241857,-0.2475771561122554,-0.12237583848701329,-0.30588672530230027,-0.4402570325992531,-0.3332032956640823,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.656802773,29.54300939058885,-0.11300503192067077,-0.10609160002893485,-0.21428575440129366,-0.1489485920021514,0.16170221013652902,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6616786394,29.547885256935842,0.528553888436275,-0.31175216539522493,0.2941864347017374,1.1613383575820828,1.516457979086261,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6665545057,29.552761123282835,0.19116725693160114,-0.13330718141907918,0.346797355264299,0.5487130352783511,0.629566919835895,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.671430372,29.557636989629827,-0.4476142705158264,-0.0769926240052692,-0.17916093163149854,-0.7067976116224314,-0.7004004625525635,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6763062384,29.56251285597682,-0.10184826741202331,-0.24518672319852663,-0.22345436845854078,-0.06290781123947652,0.28997511887760846,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6811821047,29.567388722323813,0.5832681739814858,-0.40155013335829376,0.13307183569699296,1.0957334963273948,1.0874915518793637,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6860579711,29.572264588670805,0.4401387307329503,-0.30909778859898973,0.028148599996390106,0.6559276051450456,0.1484398325787219,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6909338374,29.577140455017798,-0.021445093396492077,-0.015212082323493808,-0.2998541249204835,-0.26759927852780685,-0.5630856597607581,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6958097038,29.58201632136479,0.012779430654461363,0.5364157161889386,-0.42073960513232483,-0.43989969964195097,-0.3713482377500823,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6728202762,29.55902689381037,0.6812746373594187,0.8912279224523639,-0.16148742574522487,0.3734843589528242,-0.045491887901807956,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6768404434,29.563047060975805,0.8949570265196939,0.7168446749237084,-0.24092865876103317,0.6373593704857141,-0.08254801379442889,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6808606106,29.56706722814124,0.3640136843876749,0.3173903152958253,-0.3696182170868917,0.08949699702888587,-0.2361525421497509,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
753393.6848807777,29.571087395306677,-0.22194727648094542,-0.5669839815146671,0.25466373789811375,0.22605937082188063,0.7743761062717185,-1,-1,0.0,0.0,0.0,0.0,0.0,-1.0
